CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SupportTickets,LastLoginDays,FeatureUsageCount,CompanySize,Industry,Churn,ticket_text,ticket_sentiment
0887-XXXXX,Male,0,No,Yes,63,69.21,4360.23,Two year,Credit card (automatic),No,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,2,9,9,Small (10-50),Retail,No,The pricing is too high for what we get. we need SSO integration for security,0.16
0888-XXXXX,Male,0,Yes,Yes,65,113.89,7402.85,One year,Bank transfer (automatic),Yes,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,2,15,1,Micro (<10),Retail,No,The search feature could be improved. the mobile app keeps crashing,0.0
0889-XXXXX,Female,0,No,No,13,95.05,1235.65,Month-to-month,Bank transfer (automatic),Yes,Yes,No phone service,No,No internet service,No internet service,No,No,No internet service,Yes,1,0,6,Large (251-1000),Retail,Yes,I've been experiencing the reports are not loading properly for weeks. Very disappointing.,-0.39
0890-XXXXX,Male,0,Yes,No,28,34.49,965.72,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,2,4,9,Small (10-50),Real Estate,Yes,I've been experiencing the mobile app keeps crashing for weeks. Very disappointing.,-0.78
0891-XXXXX,Female,0,No,Yes,4,39.15,156.6,One year,Mailed check,No,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,No,0,15,5,Micro (<10),Other,No,I would recommend this to other teams. the reports are not loading properly,-0.0625
0892-XXXXX,Male,0,No,Yes,58,78.16,4533.28,One year,Bank transfer (automatic),Yes,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,0,6,9,Large (251-1000),Consulting,No,Thank you for the quick response on the data export feature is missing. Much appreciated.,0.1111111111111111
0893-XXXXX,Male,0,No,No,63,51.75,3260.25,Month-to-month,Credit card (automatic),No,Yes,Yes,DSL,No,No,No,No,Yes,No,2,1,8,Small (10-50),Media,Yes,I have a question about our API integration is failing. Can someone help?,0.0
0894-XXXXX,Female,0,Yes,No,2,18.34,36.68,One year,Credit card (automatic),Yes,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,0,10,4,Large (251-1000),Retail,No,Thank you for the quick response on the reports are not loading properly. Much appreciated.,0.26666666666666666
0895-XXXXX,Female,0,No,No,12,20.69,248.28,Two year,Mailed check,Yes,No,No phone service,DSL,No,Yes,No,Yes,No internet service,No,2,24,6,Small (10-50),Manufacturing,No,Could you clarify the billing for the mobile app keeps crashing?,0.0
0896-XXXXX,Male,0,No,Yes,12,59.26,711.12,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,DSL,No,Yes,No,No internet service,No,No internet service,0,10,9,Micro (<10),Technology,Yes,I regret signing up. our API integration is failing The platform keeps crashing.,0.0
0897-XXXXX,Male,0,No,No,67,70.87,4748.29,One year,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No,2,5,7,Large (251-1000),Consulting,Yes,I regret signing up. the reports are not loading properly The platform keeps crashing.,0.0
0898-XXXXX,Male,0,No,No,57,83.91,4782.87,Month-to-month,Mailed check,Yes,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,No,2,24,6,Micro (<10),Real Estate,No,The mobile feature could be improved. the dashboard keeps showing wrong data,-0.5
0899-XXXXX,Female,0,No,No,20,94.95,1899.0,Month-to-month,Electronic check,Yes,No,No phone service,No,No,Yes,No,No,No,Yes,3,7,6,Small (10-50),Other,No,Please help me configure user management. the data export feature is missing,-0.2
0900-XXXXX,Male,0,No,No,3,115.61,346.83,Month-to-month,Mailed check,Yes,Yes,Yes,DSL,No,No,No,No,No,No,1,2,7,Medium (51-250),Real Estate,Yes,The pricing is too high for what we get. the reports are not loading properly,0.08
0901-XXXXX,Male,0,Yes,No,30,102.56,3076.8,Month-to-month,Mailed check,Yes,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,2,23,6,Large (251-1000),Other,No,Thank you for the quick response on the data export feature is missing. Much appreciated.,0.1111111111111111
0902-XXXXX,Male,0,Yes,No,42,54.02,2268.84,One year,Electronic check,No,Yes,No,DSL,Yes,No,No,No,No internet service,No,2,2,7,Small (10-50),Technology,No,We've been using this for email notifications are not working and it's been excellent.,1.0
0903-XXXXX,Male,1,No,No,3,71.99,215.97,One year,Electronic check,Yes,Yes,Yes,No,Yes,No,No internet service,No,No internet service,Yes,3,4,7,Micro (<10),Media,No,I noticed the reports are not loading properly. Is this expected behavior?,-0.05
0904-XXXXX,Female,0,No,No,34,39.95,1358.3,Month-to-month,Electronic check,Yes,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,2,0,8,Large (251-1000),Manufacturing,No,We would like to upgrade our plan. performance has been very slow lately,-0.34500000000000003
0905-XXXXX,Female,0,Yes,No,39,115.61,4508.79,Month-to-month,Electronic check,Yes,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,0,17,8,Large (251-1000),Other,No,I need to add more users to our account. the analytics don't match our internal numbers,0.25
0906-XXXXX,Male,1,Yes,No,71,72.06,5116.26,Two year,Mailed check,No,No,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,1,5,6,Small (10-50),Healthcare,No,I noticed we need SSO integration for security. Is this expected behavior?,-0.1
0907-XXXXX,Male,0,Yes,No,13,43.34,563.42,Month-to-month,Bank transfer (automatic),Yes,Yes,No phone service,DSL,No,Yes,No internet service,No,No,Yes,1,6,4,Micro (<10),Manufacturing,Yes,The pricing is too high for what we get. the analytics don't match our internal numbers,0.08
0908-XXXXX,Male,0,No,No,13,91.02,1183.26,Two year,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,0,17,6,Small (10-50),Technology,No,I noticed we can't add new team members. Is this expected behavior?,0.018181818181818174
0909-XXXXX,Male,1,No,No,31,67.28,2085.68,One year,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,1,13,9,Enterprise (1000+),Education,No,I need to add more users to our account. the dashboard keeps showing wrong data,0.0
0910-XXXXX,Female,0,No,No,23,118.42,2723.66,Two year,Mailed check,Yes,Yes,No,DSL,No,No,No internet service,No,No,No,1,5,6,Small (10-50),Consulting,No,Customer support was very helpful with we need SSO integration for security. Thank you!,0.25
0911-XXXXX,Female,0,Yes,No,67,25.76,1725.92,One year,Credit card (automatic),Yes,Yes,No,DSL,Yes,No,No,No,No,No,1,7,3,Medium (51-250),Real Estate,No,Great product! billing charged us twice this month We love using it.,0.75
0912-XXXXX,Female,0,Yes,No,57,51.96,2961.72,Two year,Bank transfer (automatic),Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,4,3,4,Micro (<10),Real Estate,No,We need assistance with we can't add new team members. Please advise.,0.13636363636363635
0913-XXXXX,Female,0,No,Yes,18,112.91,2032.38,One year,Bank transfer (automatic),Yes,Yes,No,DSL,No internet service,No,No,No internet service,No,No internet service,4,15,5,Small (10-50),Education,No,The user management feature could be improved. our API integration is failing,0.0
0914-XXXXX,Female,0,Yes,Yes,24,64.6,1550.4,Month-to-month,Bank transfer (automatic),Yes,Yes,No phone service,No,No,No,No internet service,No,No,Yes,1,8,5,Medium (51-250),Technology,No,The new billing update is fantastic. the reports are not loading properly,0.1787878787878788
0915-XXXXX,Female,0,Yes,No,46,49.59,2281.14,Two year,Electronic check,No,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,0,0,8,Enterprise (1000+),Technology,No,The dashboard feature is broken. our API integration is failing Fix it or I'm leaving.,-0.4
0916-XXXXX,Male,1,Yes,Yes,63,79.04,4979.52,Month-to-month,Mailed check,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,0,5,2,Small (10-50),Finance,Yes,We are considering switching to a competitor because the analytics don't match our internal numbers,0.0
0917-XXXXX,Male,0,No,No,14,85.03,1190.42,One year,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,0,4,6,Small (10-50),Education,No,I need to add more users to our account. we can't add new team members,0.3181818181818182
0918-XXXXX,Male,0,No,Yes,21,27.58,579.18,Month-to-month,Electronic check,No,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,1,2,6,Medium (51-250),Real Estate,No,We would like to upgrade our plan. billing charged us twice this month,0.0
0919-XXXXX,Female,0,Yes,No,44,44.32,1950.08,Two year,Electronic check,Yes,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No,1,23,7,Medium (51-250),Retail,No,I have a question about the analytics don't match our internal numbers. Can someone help?,0.0
0920-XXXXX,Male,0,Yes,No,62,49.3,3056.6,One year,Mailed check,No,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,2,0,7,Medium (51-250),Retail,No,The new data export update is fantastic. performance has been very slow lately,-0.03840909090909092
0921-XXXXX,Female,0,No,No,21,42.95,901.95,Two year,Mailed check,Yes,Yes,Yes,No,No,No,No internet service,No internet service,No,No,1,7,8,Micro (<10),Finance,No,We need assistance with the reports are not loading properly. Please advise.,0.0
0922-XXXXX,Female,0,Yes,No,34,56.73,1928.82,Month-to-month,Credit card (automatic),Yes,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,2,17,6,Medium (51-250),Finance,Yes,Extremely poor experience. the reports are not loading properly I want a refund.,-0.2
0923-XXXXX,Female,0,Yes,No,49,51.89,2542.61,Two year,Bank transfer (automatic),No,Yes,Yes,DSL,Yes,No,No,No,No,Yes,0,0,9,Small (10-50),Media,No,The notifications feature could be improved. the mobile app keeps crashing,0.0
0924-XXXXX,Male,1,Yes,Yes,31,91.76,2844.56,Two year,Electronic check,Yes,Yes,No phone service,No,No internet service,No,Yes,No,No,No,0,16,5,Small (10-50),Real Estate,No,Please help me configure dashboard. login issues affecting the whole team,0.2
0925-XXXXX,Male,0,Yes,No,56,78.44,4392.64,Month-to-month,Mailed check,Yes,Yes,No,No,Yes,No internet service,Yes,No,No,No,3,6,6,Large (251-1000),Consulting,No,I have a question about we need SSO integration for security. Can someone help?,0.0
0926-XXXXX,Male,0,No,Yes,37,61.38,2271.06,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,1,17,9,Small (10-50),Technology,No,Could you clarify the billing for the mobile app keeps crashing?,0.0
0927-XXXXX,Female,0,No,No,64,38.35,2454.4,Month-to-month,Bank transfer (automatic),No,Yes,No,No,No,No internet service,Yes,No,No,No internet service,1,1,6,Micro (<10),Healthcare,Yes,Your customer support is terrible. our API integration is failing No one is helping me.,-1.0
0928-XXXXX,Female,0,Yes,No,44,60.52,2662.88,Month-to-month,Mailed check,Yes,No,No phone service,No,No internet service,No,Yes,No,No internet service,Yes,0,2,5,Medium (51-250),Technology,No,Great product! our API integration is failing We love using it.,0.75
0929-XXXXX,Female,0,No,No,67,36.39,2438.13,One year,Electronic check,Yes,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,2,4,9,Small (10-50),Healthcare,No,The new billing update is fantastic. the analytics don't match our internal numbers,0.1787878787878788
0930-XXXXX,Male,0,Yes,No,62,113.94,7064.28,Month-to-month,Credit card (automatic),Yes,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,No,0,2,4,Micro (<10),Education,No,The new security update is fantastic. our API integration is failing,0.2681818181818182
0931-XXXXX,Male,0,No,No,17,35.71,607.07,Month-to-month,Mailed check,No,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,0,24,6,Micro (<10),Media,Yes,The pricing is too high for what we get. performance has been very slow lately,-0.17666666666666667
0932-XXXXX,Male,1,Yes,Yes,65,104.55,6795.75,One year,Electronic check,Yes,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,0,3,6,Large (251-1000),Retail,No,The dashboard feature is broken. performance has been very slow lately Fix it or I'm leaving.,-0.36333333333333334
0933-XXXXX,Female,0,Yes,No,9,80.12,721.08,Month-to-month,Electronic check,No,Yes,No phone service,No,Yes,No,No internet service,No,No,Yes,3,0,7,Micro (<10),Consulting,No,The notifications feature is broken. billing charged us twice this month Fix it or I'm leaving.,-0.4
0934-XXXXX,Female,1,No,Yes,20,99.74,1994.8,Two year,Bank transfer (automatic),Yes,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,0,2,6,Small (10-50),Manufacturing,No,Great product! our API integration is failing We love using it.,0.75
0935-XXXXX,Male,1,No,No,3,107.55,322.65,Month-to-month,Bank transfer (automatic),No,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,0,0,8,Enterprise (1000+),Finance,No,We've been using this for billing charged us twice this month and it's been excellent.,1.0
0936-XXXXX,Female,0,No,No,7,99.05,693.35,Month-to-month,Electronic check,Yes,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No,1,9,5,Medium (51-250),Real Estate,Yes,The pricing is too high for what we get. the dashboard keeps showing wrong data,-0.16999999999999998
0937-XXXXX,Male,0,No,No,52,77.47,4028.44,Two year,Mailed check,Yes,Yes,No,No,No internet service,No internet service,No,No,No,No,0,0,5,Small (10-50),Healthcare,No,Great product! email notifications are not working We love using it.,0.75
0938-XXXXX,Female,1,No,No,8,45.08,360.64,Month-to-month,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,1,6,8,Enterprise (1000+),Other,No,Our team is very satisfied with the service. the reports are not loading properly,0.325
0939-XXXXX,Male,1,No,Yes,13,84.58,1099.54,Month-to-month,Mailed check,Yes,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,3,5,5,Medium (51-250),Finance,Yes,I regret signing up. email notifications are not working The platform keeps crashing.,0.0
0940-XXXXX,Male,1,Yes,Yes,29,18.74,543.46,Two year,Mailed check,Yes,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,1,5,5,Large (251-1000),Other,No,We would like to upgrade our plan. our API integration is failing,0.0
0941-XXXXX,Female,0,Yes,No,58,56.19,3259.02,Month-to-month,Electronic check,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,1,0,9,Small (10-50),Other,No,Our team is very satisfied with the service. the mobile app keeps crashing,0.65
0942-XXXXX,Male,0,No,Yes,59,104.48,6164.32,Two year,Electronic check,No,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No,No,1,4,8,Small (10-50),Consulting,No,We've been using this for our API integration is failing and it's been excellent.,1.0
0943-XXXXX,Male,1,No,No,70,76.59,5361.3,Two year,Credit card (automatic),No,Yes,Yes,No,No,Yes,No,No internet service,No,Yes,1,7,7,Medium (51-250),Education,No,Our team is very satisfied with the service. the analytics don't match our internal numbers,0.325
0944-XXXXX,Male,1,No,No,4,44.44,177.76,Month-to-month,Electronic check,Yes,Yes,Yes,DSL,No internet service,Yes,Yes,No,No internet service,No,2,5,8,Small (10-50),Education,No,We would like to upgrade our plan. login issues affecting the whole team,0.2
0945-XXXXX,Male,0,Yes,No,10,107.91,1079.1,One year,Electronic check,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,0,0,9,Small (10-50),Retail,No,I have submitted multiple tickets about the data export feature is missing with no resolution.,-0.1
0946-XXXXX,Female,1,Yes,No,29,19.78,573.62,One year,Electronic check,No,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No,2,5,4,Medium (51-250),Healthcare,No,I am very frustrated with the service. we can't add new team members,-0.3868181818181818
0947-XXXXX,Female,0,Yes,No,20,106.98,2139.6,Two year,Electronic check,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,1,6,6,Small (10-50),Healthcare,No,Great product! the reports are not loading properly We love using it.,0.75
0948-XXXXX,Female,1,No,No,7,94.58,662.06,One year,Mailed check,Yes,Yes,Yes,No,No,No internet service,Yes,No,No internet service,No,0,1,6,Small (10-50),Healthcare,No,Customer support was very helpful with the dashboard keeps showing wrong data. Thank you!,-0.2125
0949-XXXXX,Male,0,Yes,No,38,32.96,1252.48,Two year,Credit card (automatic),Yes,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,2,3,6,Medium (51-250),Other,No,Thank you for the quick response on we can't add new team members. Much appreciated.,0.22323232323232323
0950-XXXXX,Female,1,No,No,34,24.57,835.38,Month-to-month,Electronic check,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,1,17,9,Small (10-50),Media,No,I noticed email notifications are not working. Is this expected behavior?,-0.1
0951-XXXXX,Male,0,Yes,No,31,113.85,3529.35,One year,Electronic check,No,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,1,22,6,Large (251-1000),Technology,No,I regret signing up. the reports are not loading properly The platform keeps crashing.,0.0
0952-XXXXX,Male,0,Yes,Yes,1,24.99,24.99,One year,Mailed check,Yes,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,Yes,2,24,8,Medium (51-250),Finance,Yes,I've been experiencing login issues affecting the whole team for weeks. Very disappointing.,-0.29000000000000004
0953-XXXXX,Male,0,No,No,31,116.11,3599.41,Two year,Credit card (automatic),Yes,Yes,No phone service,No,No,No,No,No internet service,No,Yes,1,9,7,Small (10-50),Retail,No,I noticed the mobile app keeps crashing. Is this expected behavior?,-0.1
