CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SupportTickets,LastLoginDays,FeatureUsageCount,CompanySize,Industry,Churn
1627-XXXXX,Male,0,No,No,37,25.4,939.8,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,No,0,5,8,Small (10-50),Other,No
1628-XXXXX,Male,0,No,No,69,68.34,4715.46,Month-to-month,Mailed check,No,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,2,7,9,Micro (<10),Media,No
1629-XXXXX,Male,1,Yes,No,50,67.19,3359.5,Month-to-month,Mailed check,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,0,12,6,Medium (51-250),Education,No
1630-XXXXX,Male,0,Yes,No,69,56.57,3903.33,One year,Electronic check,Yes,Yes,No phone service,No,Yes,No internet service,No,No,No,No internet service,1,4,5,Enterprise (1000+),Manufacturing,No
1631-XXXXX,Female,0,No,No,7,29.57,206.99,One year,Bank transfer (automatic),Yes,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,3,0,7,Large (251-1000),Technology,Yes
1632-XXXXX,Female,0,No,No,47,43.51,2044.97,Two year,Electronic check,No,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,1,2,8,Enterprise (1000+),Consulting,No
1633-XXXXX,Female,0,No,No,1,117.05,117.05,Two year,Bank transfer (automatic),No,No,No phone service,DSL,No,No internet service,No,No internet service,No internet service,No,1,0,4,Small (10-50),Manufacturing,No
1634-XXXXX,Female,0,No,No,14,99.45,1392.3,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,3,1,7,Enterprise (1000+),Consulting,Yes
1635-XXXXX,Male,0,Yes,No,60,102.5,6150.0,Two year,Bank transfer (automatic),Yes,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No internet service,0,2,4,Micro (<10),Consulting,No
1636-XXXXX,Male,0,No,No,7,69.46,486.22,Two year,Mailed check,No,Yes,Yes,No,No,No,No,No,No internet service,Yes,1,1,6,Small (10-50),Media,No
1637-XXXXX,Female,0,No,No,34,84.76,2881.84,One year,Credit card (automatic),No,Yes,Yes,No,No internet service,No,No,Yes,Yes,No,0,13,5,Micro (<10),Education,No
1638-XXXXX,Male,0,No,No,5,69.0,345.0,Month-to-month,Mailed check,Yes,Yes,No,No,No,No,Yes,No internet service,No internet service,No,2,0,5,Large (251-1000),Media,No
1639-XXXXX,Female,0,Yes,No,21,86.32,1812.72,One year,Mailed check,No,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,2,24,4,Micro (<10),Healthcare,No
1640-XXXXX,Female,1,Yes,No,9,105.03,945.27,One year,Bank transfer (automatic),No,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,2,18,10,Micro (<10),Manufacturing,No
1641-XXXXX,Male,0,No,Yes,33,42.63,1406.79,Month-to-month,Mailed check,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,3,3,6,Small (10-50),Finance,Yes
1642-XXXXX,Male,0,No,Yes,46,113.81,5235.26,Month-to-month,Mailed check,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,2,1,4,Micro (<10),Finance,No
1643-XXXXX,Male,0,No,Yes,47,110.07,5173.29,One year,Mailed check,Yes,Yes,No,No,No,Yes,No,No,No,No internet service,2,13,4,Micro (<10),Consulting,Yes
1644-XXXXX,Male,0,Yes,Yes,68,60.39,4106.52,One year,Bank transfer (automatic),No,No,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,3,0,2,Medium (51-250),Technology,No
1645-XXXXX,Male,0,No,No,8,116.42,931.36,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,1,9,7,Micro (<10),Education,Yes
1646-XXXXX,Male,0,Yes,No,29,106.94,3101.26,Two year,Credit card (automatic),No,No,No phone service,DSL,Yes,No internet service,No internet service,No,No,Yes,2,13,8,Large (251-1000),Finance,Yes
1647-XXXXX,Female,0,No,No,38,22.28,846.64,Month-to-month,Electronic check,No,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No internet service,3,23,5,Small (10-50),Finance,Yes
1648-XXXXX,Female,0,No,No,6,22.48,134.88,Month-to-month,Electronic check,No,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,Yes,0,8,7,Small (10-50),Real Estate,Yes
1649-XXXXX,Female,0,No,Yes,8,89.33,714.64,Month-to-month,Mailed check,Yes,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,1,11,10,Medium (51-250),Other,Yes
1650-XXXXX,Male,0,Yes,No,22,97.01,2134.22,One year,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,0,7,5,Medium (51-250),Finance,No
1651-XXXXX,Male,0,No,Yes,62,43.24,2680.88,Month-to-month,Electronic check,Yes,No,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,Yes,0,0,6,Micro (<10),Finance,No
1652-XXXXX,Male,0,Yes,Yes,42,68.37,2871.54,One year,Electronic check,Yes,No,No phone service,DSL,No internet service,No,No,Yes,Yes,Yes,2,5,3,Micro (<10),Consulting,No
1653-XXXXX,Male,0,No,No,41,72.44,2970.04,Month-to-month,Credit card (automatic),No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,1,4,7,Small (10-50),Technology,No
1654-XXXXX,Female,0,No,Yes,40,63.03,2521.2,Month-to-month,Electronic check,Yes,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,1,10,5,Medium (51-250),Manufacturing,No
1655-XXXXX,Male,0,No,No,59,25.2,1486.8,Month-to-month,Mailed check,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,1,1,8,Enterprise (1000+),Finance,Yes
1656-XXXXX,Male,0,No,No,39,40.25,1569.75,Month-to-month,Electronic check,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,2,0,9,Small (10-50),Media,Yes
1657-XXXXX,Female,0,No,No,52,100.11,5205.72,Month-to-month,Electronic check,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,1,17,5,Micro (<10),Manufacturing,No
1658-XXXXX,Male,0,Yes,No,22,25.6,563.2,Month-to-month,Electronic check,No,No,No phone service,DSL,No,No internet service,No,No,No,Yes,2,0,5,Enterprise (1000+),Education,Yes
1659-XXXXX,Male,0,Yes,No,59,80.78,4766.02,Month-to-month,Electronic check,No,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,1,9,4,Large (251-1000),Retail,No
1660-XXXXX,Male,0,No,No,2,81.98,163.96,Month-to-month,Mailed check,Yes,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,2,24,6,Large (251-1000),Education,Yes
1661-XXXXX,Female,0,No,No,24,114.38,2745.12,Two year,Electronic check,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,0,9,4,Medium (51-250),Media,No
1662-XXXXX,Female,0,No,No,18,117.49,2114.82,One year,Mailed check,Yes,Yes,No,No,Yes,Yes,No internet service,No,No,No,2,5,6,Medium (51-250),Consulting,No
1663-XXXXX,Male,0,Yes,Yes,10,113.23,1132.3,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,2,0,9,Small (10-50),Healthcare,No
1664-XXXXX,Female,0,Yes,No,39,72.65,2833.35,Month-to-month,Credit card (automatic),Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,1,5,5,Small (10-50),Other,No
1665-XXXXX,Female,0,No,Yes,65,22.45,1459.25,Month-to-month,Electronic check,Yes,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No internet service,1,14,8,Medium (51-250),Education,No
1666-XXXXX,Female,0,No,Yes,11,46.12,507.32,Month-to-month,Electronic check,No,No,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,2,0,11,Large (251-1000),Education,No
1667-XXXXX,Male,0,No,No,64,66.04,4226.56,Month-to-month,Bank transfer (automatic),No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,0,7,9,Micro (<10),Healthcare,No
1668-XXXXX,Male,0,Yes,No,62,22.18,1375.16,Two year,Credit card (automatic),No,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,1,1,10,Small (10-50),Consulting,No
1669-XXXXX,Female,0,Yes,Yes,64,21.98,1406.72,Month-to-month,Mailed check,Yes,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,1,13,5,Small (10-50),Media,No
1670-XXXXX,Male,0,Yes,No,0,50.81,0.0,Two year,Mailed check,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,0,2,5,Small (10-50),Other,No
1671-XXXXX,Female,0,Yes,Yes,72,57.18,4116.96,One year,Credit card (automatic),Yes,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,0,21,7,Medium (51-250),Other,No
1672-XXXXX,Female,0,No,No,31,76.62,2375.22,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No internet service,4,11,5,Medium (51-250),Finance,No
1673-XXXXX,Male,0,Yes,No,43,112.0,4816.0,Month-to-month,Mailed check,No,Yes,No,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,0,2,9,Micro (<10),Real Estate,No
1674-XXXXX,Female,0,Yes,No,22,57.56,1266.32,Month-to-month,Mailed check,Yes,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,1,9,3,Large (251-1000),Media,Yes
1675-XXXXX,Female,0,No,Yes,37,23.08,853.96,Two year,Electronic check,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,2,18,6,Micro (<10),Real Estate,No
1676-XXXXX,Female,0,Yes,No,40,72.52,2900.8,Two year,Electronic check,No,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,0,24,4,Micro (<10),Education,No
1677-XXXXX,Male,0,No,No,58,54.23,3145.34,Month-to-month,Electronic check,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,1,4,6,Small (10-50),Real Estate,Yes
1678-XXXXX,Female,0,Yes,No,24,108.81,2611.44,Month-to-month,Electronic check,No,Yes,Yes,DSL,No,Yes,No,No,No,No,0,2,7,Small (10-50),Technology,Yes
1679-XXXXX,Female,0,Yes,Yes,8,61.62,492.96,Month-to-month,Credit card (automatic),No,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,3,4,8,Micro (<10),Consulting,Yes
1680-XXXXX,Female,0,Yes,No,42,50.59,2124.78,Month-to-month,Credit card (automatic),Yes,Yes,No,Fiber optic,No,No,No,No,No,No,3,18,7,Medium (51-250),Media,Yes
1681-XXXXX,Female,0,No,No,57,91.0,5187.0,Two year,Electronic check,No,Yes,No,No,No internet service,No,Yes,Yes,No,No internet service,0,1,4,Medium (51-250),Consulting,No
1682-XXXXX,Female,1,Yes,No,1,67.82,67.82,Month-to-month,Electronic check,No,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,4,12,6,Large (251-1000),Real Estate,No
1683-XXXXX,Male,1,No,No,59,74.04,4368.36,Month-to-month,Bank transfer (automatic),No,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,0,0,8,Medium (51-250),Technology,Yes
1684-XXXXX,Male,0,No,No,58,33.53,1944.74,One year,Mailed check,No,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,5,13,7,Large (251-1000),Media,No
1685-XXXXX,Male,0,Yes,No,42,55.96,2350.32,Month-to-month,Credit card (automatic),Yes,Yes,No,No,No internet service,No,No internet service,Yes,No internet service,Yes,3,2,7,Enterprise (1000+),Education,No
1686-XXXXX,Female,0,No,No,69,22.92,1581.48,Month-to-month,Credit card (automatic),Yes,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,1,1,7,Micro (<10),Manufacturing,No
1687-XXXXX,Female,0,Yes,Yes,28,94.12,2635.36,Month-to-month,Mailed check,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,1,0,8,Small (10-50),Other,No
1688-XXXXX,Female,0,Yes,No,9,42.93,386.37,One year,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,2,5,7,Micro (<10),Other,No
1689-XXXXX,Male,0,No,No,47,30.36,1426.92,Two year,Credit card (automatic),No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,2,0,8,Medium (51-250),Healthcare,No
1690-XXXXX,Female,0,Yes,No,44,77.5,3410.0,Two year,Mailed check,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,1,5,7,Enterprise (1000+),Finance,No
1691-XXXXX,Female,0,No,No,66,76.48,5047.68,One year,Mailed check,Yes,Yes,No,No,No,No internet service,No internet service,Yes,No,Yes,2,12,6,Small (10-50),Media,No
1692-XXXXX,Male,0,No,No,16,49.99,799.84,One year,Bank transfer (automatic),No,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No,1,0,6,Large (251-1000),Other,No
1693-XXXXX,Female,0,Yes,No,11,114.97,1264.67,One year,Mailed check,Yes,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,1,1,7,Enterprise (1000+),Finance,No
1694-XXXXX,Female,0,Yes,No,49,82.12,4023.88,Month-to-month,Electronic check,Yes,Yes,No,DSL,No,No internet service,No,No,No internet service,Yes,0,24,8,Small (10-50),Manufacturing,Yes
1695-XXXXX,Female,0,No,No,22,111.35,2449.7,Month-to-month,Bank transfer (automatic),No,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,0,0,9,Small (10-50),Education,No
1696-XXXXX,Male,0,No,No,13,48.46,629.98,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No internet service,0,24,8,Medium (51-250),Other,Yes
1697-XXXXX,Female,0,Yes,No,49,73.71,3611.79,Month-to-month,Electronic check,No,Yes,Yes,DSL,No,No,No,No,No,Yes,1,1,8,Small (10-50),Media,No
1698-XXXXX,Female,0,No,Yes,13,59.81,777.53,Two year,Mailed check,No,Yes,No,DSL,No internet service,No internet service,No,No,No,Yes,3,1,6,Large (251-1000),Consulting,No
1699-XXXXX,Female,0,Yes,No,60,59.78,3586.8,One year,Electronic check,Yes,No,No phone service,DSL,Yes,No internet service,No internet service,No,No,Yes,0,3,8,Small (10-50),Consulting,No
1700-XXXXX,Female,0,No,Yes,22,23.05,507.1,Two year,Credit card (automatic),No,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,0,1,5,Small (10-50),Technology,No
1701-XXXXX,Female,0,Yes,No,47,40.32,1895.04,Month-to-month,Credit card (automatic),Yes,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,0,10,7,Small (10-50),Education,Yes
1702-XXXXX,Male,0,No,No,42,105.62,4436.04,Month-to-month,Credit card (automatic),No,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,1,10,10,Large (251-1000),Media,No
1703-XXXXX,Female,0,No,Yes,43,103.66,4457.38,Two year,Electronic check,Yes,Yes,No,No,No,No,Yes,No,No internet service,Yes,0,2,8,Large (251-1000),Consulting,No
1704-XXXXX,Male,1,No,No,22,28.81,633.82,Month-to-month,Credit card (automatic),Yes,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,0,2,7,Medium (51-250),Media,No
1705-XXXXX,Female,0,No,No,6,20.07,120.42,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,No internet service,No,No,No,No,1,4,8,Small (10-50),Finance,No
1706-XXXXX,Male,0,No,Yes,46,28.51,1311.46,Month-to-month,Mailed check,Yes,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,0,24,7,Enterprise (1000+),Education,Yes
1707-XXXXX,Male,0,Yes,No,31,82.45,2555.95,Two year,Electronic check,No,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,1,1,7,Micro (<10),Real Estate,No
1708-XXXXX,Female,0,Yes,Yes,71,42.35,3006.85,Month-to-month,Credit card (automatic),Yes,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,1,9,7,Small (10-50),Education,Yes
1709-XXXXX,Male,0,No,Yes,64,94.89,6072.96,Two year,Electronic check,No,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No,0,2,3,Medium (51-250),Finance,No
1710-XXXXX,Female,0,Yes,No,5,18.84,94.2,Month-to-month,Bank transfer (automatic),No,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,No,0,13,8,Medium (51-250),Manufacturing,Yes
1711-XXXXX,Male,0,No,Yes,26,90.19,2344.94,Month-to-month,Bank transfer (automatic),No,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,0,0,7,Medium (51-250),Technology,Yes
1712-XXXXX,Female,0,Yes,No,30,107.33,3219.9,Two year,Mailed check,Yes,Yes,No,No,No internet service,No,Yes,No,No,No,3,1,9,Enterprise (1000+),Media,No
1713-XXXXX,Female,0,No,No,27,22.75,614.25,Month-to-month,Bank transfer (automatic),No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,2,0,7,Small (10-50),Retail,No
1714-XXXXX,Male,0,No,No,52,105.42,5481.84,Month-to-month,Electronic check,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,0,2,8,Small (10-50),Finance,No
1715-XXXXX,Female,0,No,No,26,110.5,2873.0,One year,Electronic check,No,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,1,6,7,Medium (51-250),Other,Yes
1716-XXXXX,Male,0,Yes,No,11,72.1,793.1,Month-to-month,Mailed check,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,0,0,6,Micro (<10),Consulting,Yes
1717-XXXXX,Female,0,No,No,26,46.85,1218.1,Month-to-month,Bank transfer (automatic),No,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No internet service,2,3,6,Small (10-50),Technology,Yes
1718-XXXXX,Female,0,No,No,57,74.81,4264.17,Month-to-month,Electronic check,Yes,Yes,No,DSL,No internet service,No,No,No,No,No,2,6,7,Enterprise (1000+),Manufacturing,No
1719-XXXXX,Female,0,No,No,29,49.46,1434.34,Month-to-month,Credit card (automatic),No,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,2,4,5,Small (10-50),Real Estate,No
1720-XXXXX,Male,0,No,No,20,112.04,2240.8,Month-to-month,Electronic check,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,1,0,8,Small (10-50),Education,No
1721-XXXXX,Male,0,Yes,No,56,72.88,4081.28,Two year,Bank transfer (automatic),No,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,1,4,7,Small (10-50),Manufacturing,No
1722-XXXXX,Female,0,Yes,No,4,98.52,394.08,One year,Electronic check,No,No,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,1,0,7,Large (251-1000),Consulting,No
1723-XXXXX,Female,0,Yes,No,33,79.55,2625.15,Month-to-month,Mailed check,Yes,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,5,16,3,Micro (<10),Education,Yes
1724-XXXXX,Male,1,No,No,7,47.23,330.61,Month-to-month,Mailed check,Yes,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,Yes,0,12,5,Small (10-50),Consulting,No
1725-XXXXX,Male,0,No,No,44,68.51,3014.44,One year,Mailed check,Yes,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,0,0,6,Enterprise (1000+),Media,No
1726-XXXXX,Male,0,Yes,No,65,106.68,6934.2,One year,Electronic check,No,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No internet service,0,1,7,Small (10-50),Technology,No
1727-XXXXX,Female,0,No,Yes,32,56.73,1815.36,Month-to-month,Mailed check,Yes,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No,2,24,5,Medium (51-250),Media,Yes
1728-XXXXX,Male,1,Yes,No,71,52.55,3731.05,One year,Electronic check,No,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,0,12,6,Micro (<10),Retail,No
1729-XXXXX,Male,0,No,No,63,114.37,7205.31,Month-to-month,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,1,7,3,Micro (<10),Real Estate,No
1730-XXXXX,Female,0,No,No,53,51.82,2746.46,Month-to-month,Electronic check,No,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,1,2,3,Medium (51-250),Media,No
1731-XXXXX,Male,0,Yes,No,13,104.63,1360.19,Month-to-month,Credit card (automatic),Yes,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,1,2,6,Small (10-50),Manufacturing,No
1732-XXXXX,Female,0,Yes,No,2,36.17,72.34,Two year,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,2,1,6,Small (10-50),Education,No
1733-XXXXX,Male,0,No,No,8,97.82,782.56,Month-to-month,Mailed check,Yes,Yes,No phone service,Fiber optic,No,No,No,No,No,No,2,16,7,Small (10-50),Retail,No
1734-XXXXX,Female,0,No,Yes,25,80.09,2002.25,One year,Electronic check,No,Yes,Yes,DSL,No,No,Yes,No,No,No,2,7,6,Micro (<10),Media,No
1735-XXXXX,Female,1,Yes,No,29,30.33,879.57,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,No,No,No,No,No,No internet service,No,0,18,8,Small (10-50),Manufacturing,No
1736-XXXXX,Female,0,No,No,15,24.68,370.2,Month-to-month,Mailed check,No,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,2,3,6,Large (251-1000),Healthcare,No
1737-XXXXX,Male,0,No,No,71,48.23,3424.33,Month-to-month,Electronic check,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No,No,4,0,7,Large (251-1000),Real Estate,No
1738-XXXXX,Female,0,Yes,No,54,84.32,4553.28,Month-to-month,Credit card (automatic),No,Yes,Yes,No,No,Yes,No,No,No,No,3,9,5,Small (10-50),Healthcare,No
1739-XXXXX,Female,1,No,No,51,54.44,2776.44,One year,Credit card (automatic),Yes,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,1,13,6,Small (10-50),Media,Yes
1740-XXXXX,Male,0,Yes,No,47,45.5,2138.5,One year,Electronic check,Yes,Yes,No,DSL,No internet service,No,No,No,No internet service,No,1,1,7,Enterprise (1000+),Media,No
1741-XXXXX,Male,0,No,No,44,76.73,3376.12,Month-to-month,Bank transfer (automatic),No,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,No,1,7,8,Medium (51-250),Technology,Yes
1742-XXXXX,Male,0,No,No,64,113.98,7294.72,Month-to-month,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,1,6,8,Medium (51-250),Education,No
1743-XXXXX,Female,0,Yes,No,28,30.5,854.0,Month-to-month,Credit card (automatic),Yes,No,No phone service,DSL,No internet service,No,Yes,No,Yes,No,1,11,5,Large (251-1000),Consulting,No
1744-XXXXX,Female,0,No,No,10,83.03,830.3,One year,Electronic check,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,3,9,5,Medium (51-250),Media,No
1745-XXXXX,Female,0,Yes,No,21,109.95,2308.95,Month-to-month,Bank transfer (automatic),No,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,0,2,5,Enterprise (1000+),Healthcare,No
1746-XXXXX,Female,0,No,No,16,72.63,1162.08,Two year,Electronic check,No,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,Yes,0,5,3,Micro (<10),Education,No
1747-XXXXX,Female,1,No,Yes,69,115.15,7945.35,Month-to-month,Bank transfer (automatic),Yes,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,1,24,7,Enterprise (1000+),Real Estate,Yes
1748-XXXXX,Male,1,Yes,Yes,41,78.34,3211.94,Month-to-month,Mailed check,No,Yes,No,No,Yes,No,No,No,Yes,No internet service,0,15,6,Micro (<10),Healthcare,Yes
1749-XXXXX,Male,0,No,No,31,85.85,2661.35,One year,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,1,6,7,Large (251-1000),Finance,No
1750-XXXXX,Female,0,Yes,No,1,97.77,97.77,One year,Credit card (automatic),Yes,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,No,2,0,6,Micro (<10),Technology,No
1751-XXXXX,Male,0,No,No,51,38.32,1954.32,Month-to-month,Electronic check,Yes,Yes,Yes,No,No,Yes,No internet service,Yes,No,Yes,1,5,5,Medium (51-250),Manufacturing,No
